playerID,birthCountry,bats
bochtbr01,USA,L
bochtdo01,USA,R
bochybr01,France,R
bockmed01,USA,R
bockura01,USA,L
bococbr01,USA,R
boddimi01,USA,R
bodiepi01,USA,R
boeckto01,USA,R
boehlge01,USA,R
boehljo01,USA,L
boehmle01,USA,R
boehrbr01,USA,B
boernla01,USA,R
boescbr01,USA,L
boevejo01,USA,R
bogarjo01,USA,R
bogarti01,USA,R
bogente01,USA,L
boggsbr01,USA,B
boggsmi01,USA,R
boggsra01,USA,L
boggsto01,USA,R
boggswa01,USA,L
boglewa01,USA,L
bogusbr01,USA,L
bohanbr01,USA,L
bohenpa01,USA,R
bohnch01,USA,R
bohnejo01,USA,B
bohnesa01,USA,R
bohntj01,USA,R
boiscbr01,USA,L
boitada01,USA,R
bokeldi01,USA,R
bokenbo01,USA,R
bokinjo01,USA,R
bolanbe01,USA,R
bolaned01,USA,L
boldch01,Sweden,R
boldebi01,USA,R
bolenst01,USA,L
bolesca01,USA,R
boleyjo01,USA,R
bolgeji01,USA,R
bolicfr01,USA,B
bolinbo01,USA,R
bollifr01,USA,R
bollija01,USA,L
bollimi01,USA,R
bollogr01,USA,R
bollwdo01,USA,L
boltoce01,USA,L
boltocl01,USA,L
boltoro01,USA,R
boltoto01,USA,L
bombama01,USA,R
bondeje01,USA,R
bondsba01,USA,L
bondsbo01,USA,R
bondto01,Ireland,R
bondwa01,USA,L
bonege01,USA,B
bonesri01,P.R.,R
bonetju01,Italy,R
boneyha01,USA,L
bongini01,USA,L
bongju01,South Korea,L
bonhabi01,USA,R
bonhati01,USA,R
bonifem01,D.R.,B
bonikjo01,USA,R
bonilbo01,USA,B
bonilju01,P.R.,R
bonined01,USA,R
boninlu01,USA,L
bonneba01,USA,R
bonnebi01,USA,R
bonnebo01,USA,R
bonnefr01,USA,R
bonogu01,USA,R
bonsebo01,USA,R
bonurze01,USA,R
booeev01,USA,L
bookebu01,USA,L
bookech01,USA,R
bookegr01,USA,R
bookero01,USA,L
boolal01,USA,R
boolere01,USA,L
booneaa01,USA,R
boonebo01,USA,R
boonebr01,USA,R
booneda01,USA,R
booneda02,USA,L
booneik01,USA,L
boonelu01,USA,R
boonera01,USA,R
bootcch01,USA,R
bootham01,USA,R
bootyjo01,USA,R
boozejo01,USA,R
borboju01,USA,L
borbope01,D.R.,R
borbope02,D.R.,R
borchge01,USA,B
borchjo01,USA,B
bordafr01,USA,R
bordejo01,USA,R
bordepa01,USA,R
bordimi01,USA,R
bordiri01,USA,R
bordlbi01,USA,R
borgmgl01,USA,R
borispa01,USA,R
borkfr01,USA,R
borkobo01,USA,R
borkoda01,USA,R
borlato01,USA,L
borlato02,USA,R
boromre01,USA,L
borosst01,USA,R
borowha01,USA,R
borowjo01,USA,R
bortoba01,USA,L
boscajc01,Venezuela,R
boschdo01,USA,B
bosetri01,USA,R
bosioch01,USA,R
boskish01,USA,R
bosleth01,USA,L
bosmadi01,USA,R
bosseme01,USA,R
bossha01,USA,L
bostihe01,USA,R
bostoda01,USA,L
bostoly01,USA,L
bosweda01,USA,R
bosweke01,USA,L
botelde01,USA,R
bottajo01,USA,R
bottari01,USA,L
botteke01,USA,R
bottira01,USA,L
bottoji01,USA,L
bottsja01,USA,B
botzbo01,USA,R
bouchal01,USA,R
bouchde01,CAN,R
bouched01,USA,L
bouchme01,USA,R
boudrlo01,USA,R
bouldca01,USA,B
bourgja01,USA,R
bourgst01,USA,R
bourjch01,USA,R
bourjpe01,USA,R
bournmi01,USA,L
bournra01,D.R.,R
bourqpa01,USA,L
boutoji01,USA,R
boveemi01,USA,R
bowala01,USA,B
bowcobe01,USA,R
bowdemi01,USA,R
bowdeti01,USA,L
bowench01,USA,R
bowency01,USA,R
bowenro01,USA,B
bowenry01,USA,R
bowensa01,USA,R
bowensa02,USA,R
bowerbi01,USA,L
bowerbr01,USA,L
bowerce01,USA,B
bowerfr01,USA,R
bowersh01,USA,R
bowerst01,USA,B
bowieji01,Japan,L
bowiemi01,USA,L
bowkejo01,USA,L
bowlebr01,USA,R
bowlech01,USA,R
bowleem01,USA,R
bowlegr01,USA,R
bowlist01,USA,R
bowliwe01,USA,R
bowmaab01,USA,R
bowmabo01,USA,R
bowmabo02,USA,R
bowmael01,USA,R
bowmaer01,USA,R
bowmajo01,USA,L
bowmaro01,USA,R
bowmasu01,USA,L
bowsfte01,CAN,R
bowyetr01,USA,R
boydbo01,USA,L
boydfr01,USA,R
boydga01,USA,R
boydja02,USA,R
boydoi01,USA,R
boydra01,USA,R
boyerbl01,USA,R
boyercl01,USA,R
boyercl02,USA,R
boyerke01,USA,R
boylado01,USA,L
boylebu01,USA,L
boyleed01,USA,R
boyleha01,USA,R
boyleja01,USA,R
boyleja02,USA,L
boyleji01,USA,R
bozema01,USA,R
brabege01,USA,R
brackgi01,USA,R
brackja01,USA,R
brackjo01,USA,R
braddza01,USA,L
bradeda01,USA,L
bradedo01,USA,R
bradfbi01,USA,R
bradfbu01,USA,R
bradfch01,USA,R
bradfla01,USA,R
bradfvi01,USA,R
bradlbe01,USA,B
bradlbi01,USA,R
bradlfo01,USA,R
bradlfr01,USA,R
bradlge01,USA,R
bradlge02,USA,R
bradlhe01,USA,R
bradlhu01,USA,R
bradlja01,USA,R
bradlma01,USA,R
bradlmi01,USA,B
bradlph01,USA,R
bradlry01,USA,R
bradlsc01,USA,L
bradlto01,USA,R
bradsda01,USA,L
bradsge01,USA,R
bradsjo01,USA,R
bradste01,USA,L
bradybo01,USA,L
bradybr01,USA,L
bradycl01,USA,R
bradydo01,USA,B
bradyji01,USA,L
bradyki01,USA,R
bradyne01,USA,R
bragabo01,USA,R
braggda01,USA,L
braggdi01,USA,R
bragggl01,USA,R
brainda01,England,R
brainfr01,USA,R
braital01,USA,R
brameer01,USA,L
bramhar01,USA,R
brancal01,USA,R
brancha01,USA,R
brancno01,USA,R
brancra01,USA,R
brancro01,USA,R
brandbi01,USA,R
brandbu01,USA,R
brandch01,USA,R
branded01,USA,L
brandja01,USA,R
brandma01,USA,R
brandro01,USA,R
brannot01,USA,L
branodu01,USA,L
bransje01,USA,L
branski01,USA,R
brantcl01,USA,R
brantje01,USA,R
brantma01,USA,R
brantmi01,USA,R
brantmi02,USA,L
branyru01,USA,L
brashki01,USA,R
brashro01,USA,R
bratcjo01,USA,L
bratsfr01,USA,R
braunjo01,USA,R
braunry01,CAN,R
braunry02,USA,R
braunst01,USA,L
bravoan01,Venezuela,L
braxtga01,USA,B
braybi01,USA,L
braybu01,USA,L
brazecr01,USA,L
brazede01,USA,R
brazifr01,USA,L
brazlal01,USA,L
brazoyh01,D.R.,R
breale01,D.R.,R
breamsi01,USA,L
breazji01,USA,L
brechha01,USA,L
breckbi01,USA,R
bredebr01,USA,L
breedda01,USA,R
breedha01,USA,R
breedma01,USA,R
breinfr01,USA,R
breitte01,USA,L
bremehe01,USA,R
brenesa01,USA,L
brenlbo01,USA,R
brennad01,USA,L
brennbe01,USA,R
brenndo01,USA,R
brennji02,USA,R
brennto01,USA,R
brennwi01,USA,R
brently01,USA,R
brenzbi01,USA,R
breslcr01,USA,L
bresnro01,USA,R
bressed01,USA,R
bressru01,USA,R
bretoji01,USA,R
brettge01,USA,L
bretthe01,USA,R
brettke01,USA,L
breuema01,USA,R
brewebi01,USA,L
breweja01,USA,R
breweji01,USA,L
brewemi01,USA,R
brewero01,USA,L
breweto01,USA,R
breweto02,USA,R
brewija01,USA,R
brewsch01,USA,R
briceal01,USA,R
brickfr01,USA,L
brickfr02,USA,R
brickge01,USA,R
brickra01,USA,R
brideji01,USA,R
bridgma01,USA,B
bridgro01,USA,R
bridgto01,USA,R
bridwal01,USA,L
briefbu01,USA,R
briggbu01,USA,R
briggda01,USA,L
briggjo01,USA,R
briggjo02,USA,L
brighha01,USA,R
brignre01,USA,L
brilegr01,USA,L
brilene01,USA,R
brillfr01,USA,R
brillji01,USA,R
brinkbi01,USA,B
brinkbr01,USA,R
brinkch01,USA,R
brinked01,USA,R
brinkle01,USA,R
briscjo01,USA,R
brisslo01,USA,L
britobe01,D.R.,R
britoeu01,D.R.,L
britojo01,D.R.,R
britoju01,D.R.,R
britoti01,D.R.,R
brittch01,USA,R
brittgi01,USA,R
brittgu01,USA,R
brittja01,USA,R
brittji02,USA,R
brizzto01,USA,R
broacjo01,USA,R
broadla01,USA,R
brobepe01,USA,R
brocado01,USA,L
brockch01,USA,R
brockgr01,USA,L
brockjo01,USA,R
brockle01,USA,R
brocklo01,USA,L
brockta01,USA,L
brodema01,USA,R
brodist01,USA,L
brododi01,USA,R
brogler01,USA,R
brognri01,USA,L
brohaja01,USA,L
brohatr01,USA,L
brondke01,USA,R
bronkhe01,USA,R
bronkje01,Afghanistan,R
bronsji01,USA,R
brookbo01,USA,R
brookfr01,USA,L
brookhu01,USA,R
brookik01,USA,R
brookje01,USA,R
brookma01,USA,R
brookto01,USA,R
brosisc01,USA,R
brosksi01,USA,R
brosnji01,USA,R
brossfr01,USA,R
brosste01,USA,R
brottto01,USA,R
brougca01,USA,R
brouhma01,USA,R
brousbe01,USA,L
broutar01,USA,R
broutda01,USA,L
brovijo01,USA,L
browebo01,USA,R
browefr01,USA,L
broweji01,USA,R
browelo01,USA,R
brownad01,USA,B
brownal01,USA,R
brownan01,USA,R
brownbi01,USA,L
brownbo01,USA,R
brownbo02,USA,R
brownbo03,USA,L
brownbo04,USA,B
brownbr01,USA,L
brownbu01,USA,R
brownby01,USA,R
brownca01,USA,L
brownch02,USA,R
browncl01,USA,L
browncu01,USA,L
browncu02,USA,R
browncu03,USA,R
brownda01,USA,B
brownde01,USA,R
brownde02,USA,L
browndi01,USA,R
browndo01,USA,L
browndr01,USA,R
browndu01,USA,R
brownea01,USA,L
browned02,USA,R
brownel01,USA,L
brownem01,USA,R
brownfr01,USA,R
brownfr02,USA,R
brownga01,USA,L
brownge01,USA,L
brownha01,USA,R
brownik01,USA,R
brownja01,USA,R
brownja02,USA,R
brownja03,USA,R
brownja04,USA,R
brownje01,V.I.,B
brownje02,USA,R
brownji02,USA,R
brownji03,USA,B
brownjo03,USA,R
brownjo04,USA,L
brownjo05,USA,L
brownju01,USA,R
brownke01,USA,R
brownke02,USA,B
brownke03,USA,L
brownke04,USA,R
brownla01,USA,R
brownle01,USA,R
brownle02,USA,R
brownli01,USA,R
brownll01,USA,L
brownma01,USA,R
brownma02,USA,B
brownma03,USA,R
brownma04,USA,L
brownma05,USA,R
brownmi01,USA,R
brownmi02,USA,R
brownmo01,USA,B
brownmy01,USA,R
brownno01,USA,B
brownol02,USA,R
brownos01,USA,R
brownpa01,USA,R
brownpe01,USA,R
brownpi01,USA,L
brownra01,USA,R
brownra02,USA,L
brownro01,USA,L
brownsa01,USA,R
brownsc01,USA,R
brownst02,USA,R
brownto01,England,L
brownto02,USA,R
brownto03,USA,B
brownto04,USA,R
brownto05,USA,L
brownwa01,USA,R
brownwi01,USA,R
brownwi02,USA,R
browsc01,USA,R
broxtjo01,USA,R
brubabi01,USA,R
brubabr01,USA,R
brucebo01,USA,R
bruceja01,USA,L
brucelo01,USA,L
bruckan01,USA,R
bruckea01,USA,R
bruckea02,USA,L
bruckfr01,USA,R
bruetjt01,USA,L
bruggfr01,USA,R
bruhemi01,USA,R
brumbcl01,USA,R
brumfja01,USA,R
brumldu01,USA,R
brumlmi01,USA,L
brumlmi02,USA,B
brummgl01,USA,R
brummgr01,USA,R
brunato01,USA,R
brunebr01,USA,R
brunege01,USA,R
bruneja01,USA,L
bruneju01,USA,L
brunero01,USA,R
brunoto01,USA,R
brunsar01,USA,L
brunswi01,USA,L
brunter01,USA,R
bruskji01,USA,R
brusswa01,USA,R
brutobi01,USA,L
bruyeed01,USA,L
bryanbi01,USA,L
bryancl01,USA,R
bryande01,USA,R
bryando01,USA,R
bryanra01,USA,L
bryanro01,USA,B
brydetr01,USA,R
bryest01,USA,R
brynato01,USA,R
bubelja01,USA,L
bubseha01,USA,R
buchabo01,USA,L
buchabr01,USA,R
buchaji01,USA,L
buchajo01,USA,R
bucheje01,USA,R
bucheji01,USA,L
buchhcl01,USA,L
buchhta01,USA,R
buckega01,USA,B
buckega02,USA,R
buckjo01,USA,R
bucklje01,USA,L
buckljo01,USA,L
bucklke01,USA,R
bucknbi01,USA,L
bucknbi02,USA,R
bucktr01,USA,L
budasma01,USA,B
buddery01,USA,R
buddido01,USA,R
buddimi01,USA,R
budnimi01,USA,R
budzima01,USA,L
buechst01,USA,R
buehrma01,USA,L
bueloch01,USA,R
buelofr01,Germany,R
buenofr01,Cuba,L
buentja01,USA,R
buesar01,USA,R
buforda01,USA,R
bufordo01,USA,B
buhlbo01,USA,R
buhneja01,USA,R
buicede01,USA,R
bukercy01,USA,L
bukviry01,USA,R
bulgeja01,USA,R
bullage01,USA,R
bullesc01,USA,L
bullibr01,USA,R
bullibu01,USA,R
bulliji01,USA,R
bulliki01,USA,R
bulloer01,USA,L
bullore01,USA,L
bumbral01,USA,L
bumgama01,USA,R
bumpna01,USA,R
bunchme01,USA,R
bunkewa01,USA,R
bunniji01,USA,R
burbabi01,USA,R
burbada01,USA,R
burbrne01,USA,R
burchal01,USA,L
burcher01,USA,L
burchfr01,USA,R
burchla01,USA,R
burdabo01,USA,L
burdefr01,USA,R
burdele01,USA,R
burdibi01,USA,R
burdoja01,USA,R
burgesm01,USA,L
burgeto01,CAN,L
burgjo01,USA,R
burgmto01,USA,L
burgoam01,D.R.,R
burgobi01,USA,R
burgoen01,Panama,L
buricbi01,USA,R
burkach01,USA,L
burkael01,USA,R
burkebi02,USA,L
burkebo01,USA,L
burkech01,USA,R
burkeda01,USA,R
burkeed01,USA,L
burkegl01,USA,R
burkegr01,USA,R
burkeja02,USA,R
burkeje01,USA,L
burkeji01,USA,R
burkejo02,USA,R
burkejo03,USA,R
burkejo04,USA,B
burkele01,USA,L
burkele02,USA,R
burkemi01,USA,R
burkepa01,USA,R
burkest01,USA,B
burketi01,USA,R
burkhke01,USA,R
burkhmo01,USA,B
burkma01,USA,R
burksa01,USA,R
burksel01,USA,R
burleri01,USA,R
burneaj01,USA,R
burneal01,USA,R
burnehe01,USA,R
burneja01,USA,B
burnejo01,USA,L
burnese01,USA,L
burnewa01,USA,R
burnije01,USA,L
burnsbi01,USA,B
burnsbr01,USA,L
burnscb01,USA,R
burnsde01,USA,R
burnsdi01,USA,L
burnsed01,USA,R
burnsge01,USA,R
burnsge02,USA,R
burnsja01,USA,R
burnsja02,USA,L
burnsjo01,USA,L
burnsjo02,USA,R
burnsjo03,USA,R
burnsmi01,USA,R
burnsoy01,USA,R
burnspe01,USA,R
burnssh01,USA,R
burnsto01,USA,R
burnsto02,USA,R
burpoge01,USA,R
burral01,USA,R
burrebr01,USA,L
burrebu01,USA,R
burreha01,USA,R
burrepa01,USA,R
burrial01,USA,R
burriem01,USA,B
burrila01,USA,R
burripa01,USA,R
burrira01,USA,R
burroje01,USA,R
burrojo01,USA,R
burrose01,USA,L
burrote01,USA,L
burrudi01,USA,L
burtoel01,USA,B
burtoja01,USA,R
burtoji01,USA,R
burtsmo01,USA,R
burttde01,USA,R
burwebi01,USA,L
burwedi01,USA,R
busbyji01,USA,R
busbymi01,USA,R
busbypa01,USA,L
busbyst01,USA,R
buschbr01,USA,L
buschdo01,USA,R
busched01,USA,R
buschmi01,USA,R
bushda01,USA,R
bushdo01,USA,B
bushefr01,USA,R
busheja01,USA,R
bushgu01,USA,R
bushho01,USA,R
bushich01,USA,R
bushjo01,USA,R
bushodo01,USA,R
bushra01,USA,L
buskejo01,USA,R
buskemi01,USA,R
busketo01,USA,R
bussera01,USA,R
butchha01,USA,R
butchjo01,USA,R
butchma01,USA,R
butchmi01,USA,R
buterdr01,USA,R
butersa01,USA,R
butkaed01,USA,R
butlabi01,USA,R
butlead01,USA,L
butlear01,USA,R
butlebi02,USA,L
butlebi03,USA,R
butlebr01,USA,L
butlebr02,USA,R
butlece01,USA,R
butlech01,USA,R
butlefr01,USA,L
butlejo01,USA,R
butlejo02,USA,R
butlejo03,USA,R
butleki02,USA,R
butleri01,CAN,L
butlero01,CAN,L
butteto01,USA,R
buxtora01,CAN,R
buzasjo01,USA,R
buzhajo01,USA,R
byerlbu01,USA,R
byersbi01,USA,L
byersra01,USA,L
bynumfr01,USA,L
bynummi01,USA,L
byrdati01,USA,L
byrdha01,USA,R
byrdje01,USA,R
byrdji01,USA,R
byrdma01,USA,R
byrdpa01,USA,R
byrdsa01,USA,R
byrnebo01,USA,R
byrneer01,USA,R
byrneje01,USA,R
byrneji01,USA,R
byrnemi01,USA,L
byrneto01,USA,L
bystrma01,USA,R
cabalpu01,USA,R
cabelen01,USA,R
cabreal02,Venezuela,R
cabreas01,Venezuela,B
cabreda01,D.R.,R
cabreev01,Nicaragua,B
cabrefe01,P.R.,R
cabrefr01,D.R.,R
cabrejo01,D.R.,R
cabrejo02,Colombia,R
cabreme01,D.R.,B
cabremi01,Venezuela,R
cabreor01,Colombia,R
cacekcr01,USA,R
cacered01,Venezuela,B
cadargr01,USA,L
cadorle01,USA,R
cadyhi01,USA,R
cafegto01,USA,L
caffijo01,USA,L
caffybe01,USA,L
cagewa01,USA,L
cahiljo01,USA,R
cahiltr01,USA,R
cainbo01,USA,L
cainle01,USA,L
cainlo01,USA,R
cainma01,USA,R
cainsu01,USA,L
cairnca01,Australia,L
cairomi01,Venezuela,R
caithge01,USA,R
caldeiv01,P.R.,R
caldesa01,USA,R
caldwbr01,USA,R
caldwch01,USA,R
caldwea01,USA,R
caldwmi01,USA,R
caldwra01,USA,L
caldwra02,USA,L
calerki01,P.R.,R
calhobi01,USA,L
calhoja01,USA,R
calhoje01,USA,L
calica01,USA,L
caligfr01,USA,R
callaal01,Venezuela,B
callabe01,USA,R
callada01,USA,L
callafr01,USA,R
callaji01,USA,R
callajo01,USA,R
callale01,USA,L
callama01,USA,L
callami01,USA,R
callani01,USA,R
callara01,USA,L
callawe01,USA,R
callijo01,USA,L
calloro01,USA,L
calmudi01,USA,R
calvema01,USA,R
calvepa01,CAN,R
calvoja01,Cuba,L
calzana01,D.R.,R
camacer01,USA,R
cambrfr01,USA,R
camelha01,USA,R
camerja01,CAN,R
camerke01,USA,R
camermi01,USA,R
camildo01,USA,L
camildo02,USA,R
camillo01,USA,B
caminke01,USA,B
cammaer01,USA,R
camniha01,USA,R
camniho01,USA,R
campaal01,Greece,B
campabe01,Cuba,R
campaco01,USA,L
campaji01,USA,R
camparo01,USA,R
campbar01,USA,R
campbbi01,USA,L
campbbi02,USA,R
campbbr01,USA,L
campbbr02,USA,R
campbda01,USA,R
campbda02,USA,R
campbgi01,USA,L
campbhu02,USA,L
campbji01,USA,R
campbji02,USA,L
campbji03,USA,L
campbjo01,USA,R
campbjo02,USA,R
campbke01,USA,R
campbmi01,USA,R
campbpa01,USA,L
campbro01,USA,R
campbso01,USA,L
campbvi01,USA,L
campeca01,USA,R
campfsa01,USA,R
campho01,USA,L
campijo01,Mexico,R
campisa01,USA,R
cample01,USA,L
campofr01,Cuba,L
campri01,USA,R
campsh01,USA,R
campusi01,D.R.,R
canalge01,USA,L
canatwi01,Venezuela,R
canavhu01,USA,L
canavji01,USA,R
cancero01,P.R.,R
candaca01,USA,B
candejo01,USA,L
candimi01,USA,R
candito01,USA,R
caneijo01,USA,R
cangejo01,USA,B
canizba01,Cuba,R
canizja01,USA,R
canneri01,USA,L
cannian01,USA,R
cannich01,USA,R
cannojo01,USA,L
canojo01,D.R.,R
canoro01,D.R.,L
cansejo01,Cuba,R
canseoz01,Cuba,R
cantrgu01,USA,R
cantujo01,USA,R
cantwbe01,USA,R
cantwmi01,USA,L
cantwto01,USA,L
capeljo01,D.R.,R
capelmi01,USA,R
capildo01,USA,L
cappsma01,USA,R
cappuge01,USA,R
caprabu01,USA,R
caprani01,USA,R
capripa01,USA,R
caprora01,USA,L
capuach01,USA,L
carabra01,D.R.,B
carawpa01,USA,L
carbobe01,USA,L
cardejo01,USA,R
cardejo02,Cuba,R
cardele01,Cuba,R
cardico01,USA,R
cardobe01,USA,R
cardoja01,P.R.,R
cardwdo01,USA,R
carewro01,Panama,L
careyan01,USA,R
careyma01,USA,B
careypa01,USA,L
careysc01,USA,R
careyto01,USA,R
careyto02,USA,R
cargobo01,USA,R
carides01,D.R.,R
carisfr01,USA,R
carlete01,USA,B
carlfr01,USA,L
carliji01,USA,R
carlilu01,USA,B
carliwa01,England,B
carloci01,USA,R
carlsda01,USA,R
carlsdo01,USA,R
carlsha01,USA,R
carlsje01,USA,L
carlsle01,USA,R
carlssw01,USA,R
carltst01,USA,L
carlybu01,USA,L
carlycl01,USA,L
carlyro01,USA,L
carmado01,USA,L
carmedu01,USA,L
carmich01,USA,R
carmofa01,D.R.,R
carmora01,P.R.,L
carnebi01,USA,B
carneed01,USA,L
carnejo01,USA,R
carnepa01,USA,L
carpean01,USA,R
carpebo01,USA,R
carpebu01,USA,L
carpech01,USA,R
carpecr01,USA,R
carpehi01,USA,R
carpele01,USA,R
carpepa01,USA,R
carpifr01,USA,L
carpmi01,USA,L
carraal01,Venezuela,R
carraca01,Venezuela,R
carrach01,Venezuela,R
carradj01,USA,R
carragi01,Venezuela,R
carrahe01,D.R.,R
carrch01,USA,R
carrch02,USA,B
carream01,Venezuela,R
carreca01,USA,R
carrema01,USA,R
carribi01,USA,R
carribi02,USA,R
carrice01,USA,R
carrido01,USA,R
carrima01,Mexico,L
carrle01,USA,R
carrobr01,USA,R
carrocl01,USA,B
carrocl02,USA,R
carrodi01,USA,R
carrodi02,USA,L
carrodo01,USA,R
carroed01,USA,R
carrofr01,USA,R
carroja01,USA,R
carroow01,USA,R
carroto01,USA,R
carroto02,USA,L
carseki01,USA,L
carsoki01,USA,L
carsoma01,USA,R
carswfr01,USA,R
cartean01,USA,L
cartear01,USA,L
cartebl01,USA,R
cartech01,USA,L
cartech02,USA,R
cartega01,USA,R
carteho01,USA,R
carteje01,USA,R
cartejo01,USA,R
cartela01,USA,R
cartela02,USA,R
carteni01,USA,L
cartepa01,USA,L
carteso01,USA,R
cartest01,USA,L
cartwed01,USA,R
cartyri01,D.R.,R
carusmi01,USA,L
carutbo01,USA,L
carvama01,Venezuela,R
carych01,USA,L
carysc01,USA,L
casalje01,USA,R
casanpa01,Cuba,R
casanra01,P.R.,B
cascajo01,USA,R
casech01,USA,R
casege01,USA,R
caseybo01,CAN,R
caseyda01,USA,R
caseyde01,USA,L
caseydo01,USA,B
caseyhu01,USA,R
caseyjo01,USA,R
caseyse01,USA,L
cashda01,USA,R
cashica01,USA,L
cashke01,USA,R
cashnan01,USA,R
cashno01,USA,L
cashro01,USA,R
casiala01,USA,R
casilal01,D.R.,B
casimca01,D.R.,R
caskecr01,USA,B
caskied01,USA,R
cassaha01,USA,L
cassebo01,USA,R
casseja01,USA,R
cassija01,USA,R
cassijo01,USA,R
cassijo02,USA,R
cassipe01,USA,R
cassisc01,USA,R
castege01,USA,R
castepe01,Venezuela,R
castial01,D.R.,R
castial02,Cuba,L
castibo01,USA,R
castibr01,D.R.,R
castica01,D.R.,R
castica02,USA,R
castifr01,USA,R
castiji01,USA,L
castijo01,USA,R
castijo02,Venezuela,R
castiju01,D.R.,B
castiju02,Venezuela,R
castilu01,D.R.,B
castima01,D.R.,B
castima02,USA,R
castipe01,USA,R
castito01,USA,R
castito02,Venezuela,L
castivi01,USA,R
castivi02,Mexico,R
castiwe01,D.R.,R
castiwi01,D.R.,B
castldo01,USA,L
castlfo01,USA,R
castlro01,USA,R
castlsl01,USA,R
castnpa01,USA,L
castoko01,USA,L
castrbe01,D.R.,B
castrbi01,D.R.,R
castrfa01,D.R.,L
castrja01,USA,L
castrju01,Mexico,R
castrlu01,USA,R
castrra01,P.R.,R
castrra02,Venezuela,R
castrst01,D.R.,R
catalfr01,USA,L
caterda01,USA,R
catesel01,USA,R
catetr01,USA,L
catheha01,USA,R
cathemi01,USA,R
cathete01,USA,R
catoke01,USA,R
catonho01,USA,R
catteto01,USA,L
caudibi01,USA,R
caulfja01,USA,R
causere01,USA,R
causewa01,USA,L
cavanjo01,USA,R
cavarph01,USA,L
cavazan01,USA,R
cavenik01,USA,R
cavetpu01,USA,L
ceccaar01,USA,R
cecenjo01,Mexico,R
cecilbr01,USA,R
cecilre01,USA,L
cedajo01,D.R.,R
cedenan01,D.R.,R
cedence01,D.R.,R
cedendo01,D.R.,B
cedenro01,Venezuela,B
cedenro02,Venezuela,R
centepe01,USA,R
cepedor01,P.R.,R
cepicma01,USA,L
cerdaja01,USA,L
cermaed01,USA,R
ceronri01,USA,R
cerroju01,Mexico,R
cerutjo01,USA,L
cervbo01,USA,R
cervefr01,Venezuela,R
cervemi01,USA,R
ceyro01,USA,R
chacigu01,Venezuela,L
chacijh01,Venezuela,R
chacoel01,Venezuela,R
chacosh01,USA,R
chadwra01,USA,B
chagnle01,USA,R
chakabo01,USA,R
chalmge01,Scotland,R
chambal01,USA,L
chambbi01,USA,R
chambbi02,USA,R
chambch01,USA,L
chambcl01,USA,L
chambel01,USA,R
chambji01,USA,R
chambjo01,USA,R
chambjo02,USA,L
chambjo03,USA,R
chambro01,USA,L
chambwe01,USA,R
champbi01,USA,R
champmi01,USA,R
chancbo01,USA,L
chancde01,USA,R
chancfr01,USA,R
chanded01,USA,R
chandsp01,USA,R
chaneda01,USA,B
chanees01,USA,R
channle01,USA,L
chantch01,USA,R
chapida01,USA,R
chapled01,USA,L
chaplti01,USA,R
chapmar01,Cuba,L
chapmbe01,USA,R
chapmca01,USA,L
chapmed01,USA,B
chapmfr01,USA,R
chapmfr02,USA,R
chapmgl01,USA,R
chapmha01,USA,R
chapmjo01,USA,R
chapmke01,USA,R
chapmra01,USA,R
chapmsa01,USA,R
chapmtr01,USA,R
chappbi01,USA,R
chappha01,USA,B
chappla01,USA,L
charbjo01,USA,R
charlch01,USA,R
charled01,USA,R
charlfr01,USA,R
charlno01,USA,B
chartmi01,USA,L
chartpe01,USA,L
chaseha01,USA,R
chaseke01,USA,L
chathbu01,USA,R
chavaos01,Panama,R
chavean01,USA,R
chavean02,Panama,R
chaveen01,Venezuela,L
chaveer01,USA,L
chaveje01,USA,R
chavene01,Venezuela,R
chavera01,Venezuela,R
cheadda01,USA,L
chechch01,USA,R
checoro01,D.R.,R
cheevvi01,USA,R
cheliit01,USA,L
chenbr01,Panama,B
chench01,Taiwan,R
chenela01,USA,R
cheneto01,USA,R
cherrro01,USA,R
chervpa01,USA,R
chesbja01,USA,R
chesnbo01,USA,B
chetkmi01,USA,R
cheveto01,Nicaragua,R
chiamsc01,USA,R
chiassc01,USA,R
chicktr01,USA,R
chicoma01,USA,L
chifffl01,USA,R
childcu01,USA,L
childha01,USA,B
childja01,USA,R
childma01,USA,R
childro01,USA,R
chilepe01,USA,R
chileri01,USA,L
chiozdi01,USA,L
chiozlo01,USA,L
chipmbo01,USA,L
chippwa01,USA,R
chismto01,USA,L
chitiha01,USA,R
chitrst01,Japan,R
chittne01,USA,R
chlupbo01,USA,R
choatdo01,USA,R
choatra01,USA,L
choihe01,South Korea,L
choji01,South Korea,R
choosh01,South Korea,L
chouibo01,Philippines,R
chouife01,USA,R
chounch01,USA,R
chozeha01,USA,R
chrisbo01,USA,R
chrisbr01,USA,L
chriscl01,USA,R
chriscu01,USA,L
chrisga01,USA,L
chrisja01,USA,R
chrisjo01,V.I.,R
chrisjo02,USA,R
chrisju01,USA,R
chrisla01,USA,R
chrisll01,USA,L
chrislo01,USA,R
chrisma01,USA,R
chrismc01,USA,L
chrismi01,USA,L
chrismi02,USA,R
chrisne01,USA,L
chrisru01,USA,R
chrisry01,USA,R
chrisst01,USA,L
christi01,USA,L
chulkvi01,USA,R
churcbu01,USA,R
churcle01,USA,B
churcry01,USA,L
churnch01,USA,R
